data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M,DLI,VPD
2015-07-25,Ibiuna,Sudoeste,-23.6583,-47.2113,15.54,19.88,12.68,89.12,5.43,2.62,13.67,8.13,1.5,11.973400000000002,0.32914623852093894
2015-07-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.51,24.27,12.25,81.69,14.49,6.42,12.81,0.13,1.38,29.3394,0.7499785567675064
2015-07-26,Ibiuna,Sudoeste,-23.6583,-47.2113,15.68,23.69,10.56,80.13,15.29,6.74,11.71,0.07,1.38,30.801800000000004,0.7258599659828067
2015-07-27,Ibiuna,Sudoeste,-23.6583,-47.2113,15.37,22.97,10.03,69.57,16.88,7.27,8.72,0.03,1.28,33.2239,0.8908645123836416
2015-07-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.74,24.51,12.58,76.52,16.64,7.18,11.56,0.04,1.23,32.8126,0.904415635987305
2015-07-28,Ibiuna,Sudoeste,-23.6583,-47.2113,15.36,24.5,8.84,63.33,17.49,7.55,7.27,0.01,1.3,34.5035,1.0845944317529401
2015-07-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.19,24.56,10.44,72.07,16.36,7.09,9.54,0.03,1.54,32.4013,0.9845491147954581
2015-07-29,Ibiuna,Sudoeste,-23.6583,-47.2113,16.12,25.07,9.45,68.15,17.85,7.8,9.45,0.03,1.49,35.646,0.9987891002847147
2015-07-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.4,24.72,10.25,76.72,17.06,7.46,11.05,0.04,1.42,34.092200000000005,0.8649233399908571
2015-07-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.57,27.39,10.71,76.52,16.51,7.24,12.25,0.02,1.35,33.086800000000004,1.041824934464074
2015-07-30,Ibiuna,Sudoeste,-23.6583,-47.2113,16.46,26.28,9.68,67.6,18.2,7.91,9.09,0.0,1.05,36.148700000000005,1.1546199781713622
2015-07-31,Ibiuna,Sudoeste,-23.6583,-47.2113,17.99,26.93,11.04,71.25,17.24,7.57,11.73,0.02,1.55,34.5949,1.0556790593937306
2015-07-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.08,27.36,13.77,78.12,16.49,7.28,14.32,0.02,1.27,33.269600000000004,0.9760130731763299
2015-08-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.19,27.41,13.6,68.15,17.71,7.87,12.04,0.0,1.19,35.965900000000005,1.1985231432960501
2015-08-01,Ibiuna,Sudoeste,-23.6583,-47.2113,19.3,27.6,12.68,67.51,17.74,7.91,12.02,0.0,1.1,36.148700000000005,1.1753291322095343
2015-08-02,Ibiuna,Sudoeste,-23.6583,-47.2113,19.39,27.24,11.62,59.83,17.76,7.92,10.81,0.0,1.61,36.1944,1.1956000768418888
2015-08-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.45,27.84,12.22,63.26,18.04,8.0,11.43,0.0,1.68,36.56,1.2332396728875896
2015-08-03,Ibiuna,Sudoeste,-23.6583,-47.2113,20.1,28.22,11.32,56.65,18.05,8.04,10.16,0.01,1.55,36.742799999999995,1.343569384596982
2015-08-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.99,28.72,14.18,54.74,18.35,8.17,10.66,0.01,2.32,37.3369,1.4960057870198749
2015-08-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.5,28.08,15.28,61.2,17.46,7.82,11.71,0.02,1.28,35.7374,1.390984983815392
2015-08-04,Ibiuna,Sudoeste,-23.6583,-47.2113,21.2,28.11,15.28,51.88,17.66,7.92,10.15,0.0,0.83,36.1944,1.5299096064474906
2015-08-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.39,28.61,13.32,67.78,16.01,7.14,11.71,0.0,1.25,32.6298,1.346877874407938
2015-08-05,Ibiuna,Sudoeste,-23.6583,-47.2113,19.82,27.72,12.58,60.61,16.06,7.2,10.71,0.01,1.59,32.904,1.3003050788549406
2015-08-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.45,28.02,12.67,67.68,14.75,6.57,11.81,0.0,1.31,30.024900000000002,1.2399509415957095
2015-08-06,Ibiuna,Sudoeste,-23.6583,-47.2113,20.04,28.14,12.51,57.65,16.35,7.21,10.12,0.0,1.36,32.9497,1.392770956460218
2015-08-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.59,29.75,13.7,58.95,17.89,7.92,10.89,0.01,1.43,36.1944,1.5720271213145638
2015-08-07,Ibiuna,Sudoeste,-23.6583,-47.2113,20.54,29.03,12.58,53.17,18.04,7.98,9.42,0.02,1.59,36.4686,1.5538266211810532
2015-08-08,Ibiuna,Sudoeste,-23.6583,-47.2113,20.4,29.74,13.19,59.32,18.21,8.09,10.98,0.01,1.57,36.9713,1.5373724594181388
2015-08-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.7,28.02,13.9,67.74,17.81,7.97,12.43,0.0,1.97,36.4229,1.243466511574474
2015-08-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.54,27.53,14.21,76.68,16.79,7.45,14.58,0.02,2.34,34.0465,0.9893397120320002
2015-08-09,Ibiuna,Sudoeste,-23.6583,-47.2113,19.8,28.13,13.76,73.39,16.75,7.43,13.96,0.01,1.59,33.9551,1.0967965943152207
2015-08-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.02,28.95,14.42,73.24,18.05,8.05,13.81,0.02,1.79,36.788500000000006,1.2394084644884165
2015-08-10,Ibiuna,Sudoeste,-23.6583,-47.2113,20.25,28.36,13.67,69.97,18.21,8.14,13.54,0.0,1.62,37.1998,1.1607851268477556
2015-08-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.56,28.88,14.31,73.3,18.51,8.26,13.27,0.01,1.89,37.748200000000004,1.2800862116942524
2015-08-11,Ibiuna,Sudoeste,-23.6583,-47.2113,20.1,29.37,13.69,70.31,18.8,8.41,13.21,0.01,1.66,38.4337,1.3109578971331373
2015-08-12,Ibiuna,Sudoeste,-23.6583,-47.2113,18.91,27.41,12.13,68.19,19.12,8.47,11.6,0.01,1.36,38.7079,1.1673217589526663
2015-08-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.83,27.81,12.8,71.09,18.84,8.31,12.06,0.02,1.6,37.97670000000001,1.200178564806354
2015-08-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.3,29.22,12.45,67.43,19.47,8.62,11.31,0.01,1.45,39.3934,1.4107971564140485
2015-08-13,Ibiuna,Sudoeste,-23.6583,-47.2113,19.33,28.43,11.61,66.0,19.48,8.63,11.21,0.01,1.45,39.4391,1.2901019565813376
2015-08-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.31,28.47,12.46,68.88,19.16,8.53,11.95,0.01,1.26,38.9821,1.2671989164244164
2015-08-14,Ibiuna,Sudoeste,-23.6583,-47.2113,19.67,27.78,11.85,62.87,19.38,8.65,11.06,0.0,1.27,39.5305,1.2423067426093823
2015-08-15,Ibiuna,Sudoeste,-23.6583,-47.2113,20.61,28.06,13.19,56.16,17.58,7.86,10.71,0.0,1.79,35.9202,1.3671993487941818
2015-08-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.71,28.85,14.11,60.06,17.67,7.91,11.56,0.0,1.9,36.148700000000005,1.4281832166367703
2015-08-16,Ibiuna,Sudoeste,-23.6583,-47.2113,20.37,29.34,13.16,59.06,17.27,7.7,10.78,0.01,1.61,35.189,1.5056486138438525
2015-08-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.1,28.59,14.21,63.96,16.47,7.38,11.79,0.0,1.99,33.726600000000005,1.3828711944901577
2015-08-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.56,29.39,14.3,68.01,18.47,8.3,12.88,0.0,1.53,37.931000000000004,1.377366069135812
2015-08-17,Ibiuna,Sudoeste,-23.6583,-47.2113,20.52,29.04,13.63,64.28,18.89,8.52,12.1,0.0,1.82,38.9364,1.375945512136693
2015-08-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.28,26.87,15.1,58.91,11.6,5.36,11.46,0.0,2.5,24.495200000000004,1.2739010000730029
2015-08-18,Ibiuna,Sudoeste,-23.6583,-47.2113,20.01,26.45,15.39,58.53,10.72,5.0,11.3,0.0,2.3,22.85,1.2611481038319476
2015-08-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.62,30.53,14.8,60.27,16.59,7.44,12.54,0.45,3.94,34.000800000000005,1.575347447955091
2015-08-19,Ibiuna,Sudoeste,-23.6583,-47.2113,20.19,28.84,13.8,60.91,18.17,8.09,11.62,0.01,2.72,36.9713,1.4055774362695725
2015-08-20,Ibiuna,Sudoeste,-23.6583,-47.2113,16.41,22.97,11.65,76.25,14.46,6.45,11.59,0.32,3.09,29.4765,0.7223397289015965
2015-08-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.31,21.5,12.74,80.61,11.87,5.35,12.6,0.68,2.95,24.4495,0.5594250850659632
2015-08-21,Ibiuna,Sudoeste,-23.6583,-47.2113,17.57,25.42,12.56,74.48,16.43,7.36,12.08,0.24,2.61,33.635200000000005,0.9415701601873259
2015-08-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.39,24.64,13.63,78.33,14.83,6.68,12.9,0.16,3.17,30.5276,0.8425505470204182
2015-08-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.09,28.05,13.94,73.09,17.77,7.91,12.76,0.1,2.21,36.148700000000005,1.2172515562500381
2015-08-22,Ibiuna,Sudoeste,-23.6583,-47.2113,19.04,28.15,12.78,68.59,19.67,8.68,11.63,0.14,1.44,39.6676,1.2760017574736446
2015-08-23,Ibiuna,Sudoeste,-23.6583,-47.2113,20.59,29.28,13.59,60.34,19.2,8.44,11.12,0.15,1.72,38.5708,1.4905361921266094
2015-08-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.98,30.61,13.38,59.85,19.38,8.48,10.56,0.03,1.92,38.753600000000006,1.6897947029170572
2015-08-24,Ibiuna,Sudoeste,-23.6583,-47.2113,17.47,22.21,14.12,82.77,8.65,4.12,14.33,6.61,2.64,18.828400000000002,0.5113671726692053
2015-08-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.47,19.71,14.31,88.42,7.49,3.61,14.5,3.87,2.44,16.497700000000002,0.31262202675167194
2015-08-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.51,21.18,14.28,87.47,5.53,2.81,14.25,9.61,2.37,12.841700000000001,0.4465351064545233
2015-08-25,Ibiuna,Sudoeste,-23.6583,-47.2113,16.53,21.57,13.23,85.4,6.51,3.23,13.91,5.81,1.86,14.7611,0.4586470716274291
2015-08-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.71,26.45,14.08,80.75,14.32,6.53,14.73,2.53,2.04,29.842100000000002,0.8534846514154844
2015-08-26,Ibiuna,Sudoeste,-23.6583,-47.2113,19.54,27.88,13.58,76.76,17.28,7.79,14.61,4.02,1.58,35.600300000000004,0.9915796081417898
2015-08-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.78,24.25,14.74,79.89,2.51,1.34,14.95,7.15,2.54,6.123800000000001,0.6531336043749754
2015-08-27,Ibiuna,Sudoeste,-23.6583,-47.2113,18.65,24.55,14.43,81.03,4.17,2.13,15.16,11.64,1.53,9.7341,0.640815660449171
2015-08-28,Ibiuna,Sudoeste,-23.6583,-47.2113,17.43,24.98,12.13,75.71,18.67,8.26,12.2,0.67,2.27,37.748200000000004,0.8681508179989925
2015-08-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.02,23.43,13.46,80.01,16.9,7.51,12.97,0.3,2.34,34.3207,0.7185556983871304
2015-08-29,Ibiuna,Sudoeste,-23.6583,-47.2113,18.55,27.83,11.65,69.0,21.64,9.6,11.46,0.09,1.25,43.872,1.2032018552563128
2015-08-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.44,27.85,12.43,74.96,20.93,9.31,12.7,0.06,1.7,42.54670000000001,1.126306070014753
2015-08-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.09,32.84,13.45,53.3,21.24,9.44,10.22,0.01,1.19,43.1408,2.0176230160744084
2015-08-30,Ibiuna,Sudoeste,-23.6583,-47.2113,22.12,31.3,12.45,50.24,21.92,9.74,9.9,0.01,1.33,44.5118,1.7875530880833153
2015-08-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.88,33.24,15.55,49.0,22.01,9.82,11.34,0.02,1.64,44.8774,2.0897906296380335
2015-08-31,Ibiuna,Sudoeste,-23.6583,-47.2113,23.45,32.27,14.45,49.45,22.03,9.85,11.38,0.02,1.58,45.0145,1.890604210604065
2015-09-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.0,30.66,15.92,65.55,19.19,8.59,13.13,0.09,3.59,39.2563,1.5971324924223353
2015-09-01,Ibiuna,Sudoeste,-23.6583,-47.2113,21.49,30.75,15.78,60.39,20.58,9.17,12.49,0.29,2.98,41.9069,1.6624390891702956
2015-09-02,Ibiuna,Sudoeste,-23.6583,-47.2113,17.34,24.62,13.13,75.16,15.91,7.22,12.36,0.55,3.21,32.995400000000004,0.8674598976456886
2015-09-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.82,23.16,13.85,79.19,11.02,5.2,12.8,0.34,3.54,23.764000000000003,0.7316374392983334
2015-09-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.2,28.78,13.44,75.32,13.66,6.29,13.75,0.41,2.47,28.7453,1.1753762350492623
2015-09-03,Ibiuna,Sudoeste,-23.6583,-47.2113,19.97,29.84,12.58,70.39,16.05,7.31,13.23,0.28,2.12,33.4067,1.3102429739964487
2015-09-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.37,26.24,14.24,81.47,5.77,2.88,14.66,3.78,2.54,13.1616,0.8481758394066472
2015-09-04,Ibiuna,Sudoeste,-23.6583,-47.2113,19.16,27.27,14.4,78.32,7.88,3.79,14.75,2.75,2.41,17.3203,0.9533003250297032
2015-09-05,Ibiuna,Sudoeste,-23.6583,-47.2113,17.25,23.15,13.84,77.8,14.14,6.45,12.96,0.81,2.98,29.4765,0.7146984006078112
2015-09-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.15,20.52,13.72,85.48,8.39,4.04,13.53,1.41,3.46,18.4628,0.4417081003249854
2015-09-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.77,25.8,13.31,80.16,8.05,3.84,14.77,1.0,1.92,17.5488,0.744901078463279
2015-09-06,Ibiuna,Sudoeste,-23.6583,-47.2113,18.59,25.03,13.01,77.34,10.43,4.82,14.13,1.45,1.8,22.027400000000004,0.723955802139433
2015-09-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.67,29.46,16.77,81.77,9.38,4.48,17.0,10.23,1.92,20.473600000000005,1.073803553554328
2015-09-07,Ibiuna,Sudoeste,-23.6583,-47.2113,20.1,25.73,16.32,84.2,8.71,4.17,17.18,19.38,1.68,19.056900000000002,0.6220296223328596
2015-09-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.54,27.4,17.0,80.06,2.72,1.45,17.64,9.17,3.35,6.6265,0.7760685239685605
2015-09-08,Ibiuna,Sudoeste,-23.6583,-47.2113,20.58,26.23,16.35,86.0,2.38,1.29,17.98,18.59,3.16,5.895300000000001,0.5719800393294983
2015-09-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.76,23.28,15.86,85.22,11.28,5.34,16.04,30.5,1.31,24.4038,0.5067929456604314
2015-09-09,Ibiuna,Sudoeste,-23.6583,-47.2113,19.56,25.03,15.68,78.65,14.35,6.61,15.31,31.43,1.11,30.207700000000003,0.7377670791667841
2015-09-10,Ibiuna,Sudoeste,-23.6583,-47.2113,19.33,24.85,14.91,84.31,11.83,5.52,16.39,10.37,2.85,25.226399999999998,0.5534583876709691
2015-09-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.01,27.94,13.9,78.48,12.44,5.79,15.5,11.39,2.34,26.4603,0.9164798020083893
2015-09-11,Ibiuna,Sudoeste,-23.6583,-47.2113,20.14,25.78,15.84,84.67,9.0,4.28,17.25,26.61,1.97,19.559600000000003,0.5902365926533222
2015-09-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.47,25.18,15.67,86.68,6.73,3.31,17.07,21.96,2.68,15.126700000000001,0.5447649158676957
2015-09-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.69,17.08,12.68,90.24,6.67,3.31,13.07,6.56,2.91,15.126700000000001,0.20249736117428152
2015-09-12,Ibiuna,Sudoeste,-23.6583,-47.2113,15.79,19.82,12.13,86.43,8.69,4.17,13.39,8.9,2.32,19.056900000000002,0.32708125417483136
2015-09-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.61,19.58,12.16,87.68,8.02,3.89,12.44,2.23,3.01,17.7773,0.40402305333223665
2015-09-13,Ibiuna,Sudoeste,-23.6583,-47.2113,15.07,21.73,11.39,82.93,16.34,7.36,11.89,1.16,2.83,33.635200000000005,0.5815104143833436
2015-09-14,Ibiuna,Sudoeste,-23.6583,-47.2113,16.3,23.8,10.78,80.45,21.26,9.42,12.39,0.4,2.64,43.049400000000006,0.6819195199394474
2015-09-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.05,22.38,12.2,85.58,16.69,7.56,13.34,0.63,2.97,34.5492,0.5320707614959577
2015-09-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.93,29.8,14.12,77.93,19.04,8.67,16.31,0.1,1.78,39.621900000000004,1.0482604166291527
2015-09-15,Ibiuna,Sudoeste,-23.6583,-47.2113,20.58,28.49,13.3,77.74,21.72,9.79,16.14,0.06,1.87,44.7403,0.8736601285560033
2015-09-16,Ibiuna,Sudoeste,-23.6583,-47.2113,23.33,31.67,16.53,69.71,22.71,10.31,16.85,0.0,2.69,47.11670000000001,1.3544063592573796
2015-09-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.38,32.39,18.16,63.35,22.97,10.38,16.24,0.0,3.12,47.436600000000006,1.626360206422139
2015-09-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.99,33.5,19.76,55.41,21.31,9.71,15.74,0.03,2.79,44.374700000000004,1.950050090453025
2015-09-17,Ibiuna,Sudoeste,-23.6583,-47.2113,24.25,32.49,17.45,65.3,18.64,8.56,16.59,0.0,2.47,39.119200000000006,1.5529032505917477
2015-09-18,Ibiuna,Sudoeste,-23.6583,-47.2113,25.83,33.53,17.65,57.55,23.2,10.59,15.84,0.0,1.78,48.396300000000004,1.8005292024262238
2015-09-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.62,34.49,19.69,53.17,22.39,10.23,15.36,0.26,2.23,46.75110000000001,2.1346735754410835
2015-09-19,Ibiuna,Sudoeste,-23.6583,-47.2113,25.86,33.99,18.25,57.64,23.8,10.81,15.84,0.11,1.53,49.401700000000005,1.9066910391421676
2015-09-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.82,35.05,20.49,58.79,23.78,10.76,15.61,0.04,1.15,49.1732,2.250713033129146
2015-09-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.67,33.43,17.86,65.51,22.53,10.13,15.39,0.13,1.16,46.29410000000001,1.8506807449716498
2015-09-20,Ibiuna,Sudoeste,-23.6583,-47.2113,23.73,32.98,16.53,63.73,24.15,10.79,14.69,0.13,1.56,49.3103,1.7810273786222195
2015-09-21,Ibiuna,Sudoeste,-23.6583,-47.2113,23.57,33.1,15.15,61.08,24.39,10.96,13.55,0.0,1.24,50.08720000000001,1.8376425952531672
2015-09-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.02,33.21,16.19,66.66,23.03,10.33,14.27,0.0,1.48,47.2081,1.8382560635985599
2015-09-22,Ibiuna,Sudoeste,-23.6583,-47.2113,24.1,33.46,15.62,52.34,24.9,11.11,12.13,0.0,1.4,50.7727,2.053377344263773
2015-09-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.39,33.43,15.37,58.36,24.64,10.96,12.75,0.01,1.38,50.08720000000001,1.976120316659986
2015-09-23,Ibiuna,Sudoeste,-23.6583,-47.2113,24.97,33.89,16.05,45.07,25.12,11.13,10.87,0.0,1.46,50.86410000000001,2.254021314862798
2015-09-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.61,33.97,18.08,50.36,24.86,11.06,12.04,0.0,1.2,50.544200000000004,2.2861203341408958
2015-09-24,Ibiuna,Sudoeste,-23.6583,-47.2113,26.42,35.88,18.66,45.11,24.22,10.65,12.19,0.0,1.73,48.670500000000004,2.606370571101421
2015-09-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.76,36.05,18.5,46.66,24.35,10.62,12.4,0.0,2.02,48.5334,2.6035573566877215
2015-09-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.92,35.38,20.34,57.89,12.14,5.62,16.84,7.12,2.62,25.683400000000002,2.1467335788715185
2015-09-25,Ibiuna,Sudoeste,-23.6583,-47.2113,26.11,34.61,19.1,63.89,12.43,5.73,17.92,8.68,2.02,26.186100000000003,1.8032438877392458
2015-09-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.51,28.58,18.44,83.37,7.26,3.57,18.18,9.6,2.31,16.3149,0.9281656221966945
2015-09-26,Ibiuna,Sudoeste,-23.6583,-47.2113,21.71,27.45,18.3,82.31,8.84,4.27,18.24,10.52,2.04,19.5139,0.786558155613724
2015-09-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.21,31.62,17.93,73.53,16.88,7.64,18.31,7.03,1.69,34.9148,1.2497070673787527
2015-09-27,Ibiuna,Sudoeste,-23.6583,-47.2113,23.17,29.82,17.5,75.6,18.88,8.48,18.09,8.85,1.77,38.753600000000006,1.0240224953839605
2015-09-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.69,27.24,17.83,78.66,9.94,4.77,17.48,4.77,2.63,21.7989,0.8314764102309391
2015-09-28,Ibiuna,Sudoeste,-23.6583,-47.2113,21.38,26.35,18.09,81.71,10.34,4.93,17.88,7.05,2.05,22.5301,0.705190441503758
2015-09-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.52,25.7,16.91,84.78,12.95,6.07,17.69,1.69,1.46,27.739900000000002,0.5903956351768982
2015-09-29,Ibiuna,Sudoeste,-23.6583,-47.2113,21.23,25.89,16.76,81.48,15.74,7.23,17.77,1.57,1.44,33.04110000000001,0.5897197763356168
2015-09-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.86,29.21,17.7,80.05,12.02,5.55,17.74,3.45,2.13,25.363500000000002,1.0094737875568405
2015-09-30,Ibiuna,Sudoeste,-23.6583,-47.2113,21.95,27.92,17.62,81.65,15.08,6.85,18.24,4.23,1.36,31.3045,0.7934308156340335
2015-10-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.71,28.57,18.09,83.12,11.74,5.3,18.3,1.58,2.41,24.221,0.8882081290454908
2015-10-01,Ibiuna,Sudoeste,-23.6583,-47.2113,22.39,29.16,17.6,78.87,14.58,6.45,18.05,0.62,2.06,29.4765,0.957268604705122
2015-10-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.98,31.55,18.05,76.44,19.21,8.81,18.8,5.74,1.43,40.261700000000005,1.1827151934879452
2015-10-02,Ibiuna,Sudoeste,-23.6583,-47.2113,23.84,31.16,17.45,76.47,21.94,9.98,18.83,5.18,1.68,45.6086,1.0894842600427603
2015-10-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.59,28.07,18.88,80.32,12.16,5.78,18.68,1.66,2.12,26.414600000000004,0.8342739674659372
2015-10-03,Ibiuna,Sudoeste,-23.6583,-47.2113,23.07,28.54,19.35,78.29,8.37,4.14,18.65,2.46,1.69,18.9198,0.9232581530444275
2015-10-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.95,23.84,15.52,85.82,7.6,3.75,16.37,0.68,2.81,17.137500000000003,0.49762577377786177
2015-10-04,Ibiuna,Sudoeste,-23.6583,-47.2113,20.67,26.6,16.2,77.99,12.36,5.84,16.34,0.11,2.36,26.6888,0.803931907199759
2015-10-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.7,23.25,14.35,80.65,16.21,7.5,14.01,0.19,3.39,34.275000000000006,0.6440966234765788
2015-10-05,Ibiuna,Sudoeste,-23.6583,-47.2113,19.1,26.55,14.06,73.62,19.53,8.93,13.76,0.02,3.22,40.8101,0.9646880012668211
2015-10-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.14,28.13,13.69,76.69,17.5,8.06,14.28,0.07,3.05,36.8342,1.0597975051385382
2015-10-06,Ibiuna,Sudoeste,-23.6583,-47.2113,20.11,29.32,13.15,70.92,22.81,10.39,13.83,0.0,2.24,47.4823,1.2153868747023628
2015-10-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.43,32.17,14.68,71.3,25.13,11.35,15.88,0.04,2.11,51.8695,1.4311894038941504
2015-10-07,Ibiuna,Sudoeste,-23.6583,-47.2113,23.04,32.69,14.43,68.22,26.09,11.78,15.87,0.0,1.82,53.8346,1.490307627660651
2015-10-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.7,34.92,17.01,60.27,24.51,11.12,15.8,0.02,1.74,50.8184,1.973224201368803
2015-10-08,Ibiuna,Sudoeste,-23.6583,-47.2113,25.58,34.61,17.63,60.89,25.97,11.75,16.32,1.31,2.16,53.697500000000005,1.903746966207487
2015-10-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.89,32.73,19.39,58.44,19.8,9.18,15.21,0.39,1.82,41.952600000000004,1.8744088330572333
2015-10-09,Ibiuna,Sudoeste,-23.6583,-47.2113,25.09,32.62,18.39,60.44,17.14,8.06,15.94,1.93,1.67,36.8342,1.708203285692626
2015-10-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.32,30.03,19.09,73.48,12.4,6.0,17.47,1.24,2.02,27.42,1.2338639381009442
2015-10-10,Ibiuna,Sudoeste,-23.6583,-47.2113,23.15,28.71,19.43,75.33,12.12,5.86,18.09,3.94,1.85,26.780200000000004,1.0223379211472854
2015-10-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.06,30.81,18.23,72.98,15.6,7.3,16.97,0.14,1.63,33.361000000000004,1.3350773152252098
2015-10-11,Ibiuna,Sudoeste,-23.6583,-47.2113,22.54,29.13,17.96,76.4,14.04,6.64,17.64,0.27,1.8,30.3448,1.0296065657933489
2015-10-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.5,29.73,17.8,73.12,19.7,9.03,16.64,0.85,1.7,41.2671,1.2140244176479353
2015-10-12,Ibiuna,Sudoeste,-23.6583,-47.2113,22.97,29.58,18.24,73.34,17.63,8.16,17.34,0.87,1.6,37.2912,1.1387507854928722
2015-10-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.27,28.7,17.23,78.72,15.62,7.27,16.86,4.59,2.35,33.2239,1.0308493244704597
2015-10-13,Ibiuna,Sudoeste,-23.6583,-47.2113,21.83,29.43,17.02,75.5,18.53,8.49,16.69,3.01,2.19,38.7993,1.1232548124272557
